app_id,name,release_date,coming_soon,price_usd,is_free,discount_pct,developer,publisher,genres,categories,tags,platforms_win,platforms_mac,platforms_linux,recommendations,positive_reviews,negative_reviews,estimated_owners,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,release_year,release_month,estimated_owners_mid,is_free_clean,price_log,recommendations_scaled,avg_playtime_forever_scaled,dlc_count_scaled,achievements_scaled,release_year_scaled,primary_genre,total_reviews,review_score
318100,AXYOS,2018-08-01,False,0.99,False,80,Axyos Games,Axyos Games,"Action, Casual, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Family Sharing","Hero Shooter, FPS, Wargame, MOBA, Multiplayer, PvP, PvE, Shooter, Strategy, First-Person",True,False,False,1633,1165,1113,"200,000 .. 500,000",106,0,56,0,0,1,4,2018,8,350000.0,False,0.688134638736401,-0.13037440130295122,-0.3592820807144524,-0.09984655995698968,-0.31405321601840475,0.12485038049781758,Action,2278,0.5114135206321334
219780,Divinity II: Developer's Cut,2012-10-29,False,2.99,False,85,Larian Studios,"Larian Studios, Focus Home Interactive",RPG,"Single-player, Family Sharing","RPG, Fantasy, Open World, Third Person, Dragons, Action RPG, Singleplayer, Adventure, Action, Magic",True,False,False,4380,4058,742,"500,000 .. 1,000,000",395,0,42,22,0,0,0,2012,10,750000.0,False,1.3837912309017721,-0.11107163916190926,-0.2722155435085235,-0.14209042723478343,-0.3453586044247277,-1.247888778473365,RPG,4800,0.8454166666666667
529180,Dark and Light,2017-07-20,False,17.99,False,0,Snail Games USA,Snail Games USA,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Workshop, Family Sharing","Open World, Survival, Massively Multiplayer, RPG, Sandbox, Fantasy, Adventure, Magic, MMORPG, Early Access",True,False,False,10557,6133,5557,"500,000 .. 1,000,000",6976,0,1108,35,0,1,29,2017,7,750000.0,False,2.9439125248241944,-0.06766677503915128,1.7104311047690468,-0.09984655995698968,-0.11839453847888612,-0.10393947933071283,Action,11690,0.5246364414029084
1386900,Observer: System Redux,2020-11-10,False,29.99,False,0,"Bloober Team, Anshar Studios",Bloober Team SA,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Horror, Investigation, Cyberpunk, Hacking, Stealth, Walking Simulator, First-Person, Action-Adventure, Story Rich, Alternate History",True,False,False,2357,2181,341,"200,000 .. 500,000",626,0,749,6,0,2,23,2020,11,350000.0,False,3.433664571799657,-0.12528696053479893,-0.20262256740274648,-0.05760269267919593,-0.1653526210883706,0.5824301001548784,Adventure,2522,0.8647898493259318
895400,Deadside,2024-12-05,False,24.99,False,0,Bad Pixel,"Bad Pixel, tinyBuild","Action, Adventure, Indie, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing",Unknown,True,False,False,34140,0,0,,0,0,0,0,0,16,29,2024,12,750000.0,False,3.2577118486533987,0.09804747307595339,-0.39121651996645396,0.5338114492099167,-0.11839453847888612,1.497589539469,Action,0,0.8471660663060372
857350,CopperCube 6 Game Engine,2018-07-13,False,0.0,True,0,Ambiera e.U.,Ambiera e.U.,"Animation & Modeling, Design & Illustration",Unknown,"Animation & Modeling, Game Development, Design & Illustration, Software, GameMaker, Sandbox, Utilities, Education, First-Person, Free to Play",True,False,False,0,268,63,"200,000 .. 500,000",59,0,108,3,0,2,0,2018,7,350000.0,True,0.0,-0.14184925043885277,-0.373441690571472,-0.05760269267919593,-0.3453586044247277,0.12485038049781758,Other,331,0.8096676737160121
1678420,Blade Runner: Enhanced Edition,2022-06-23,False,9.99,False,0,"Nightdive Studios, Westwood Studios","Nightdive Studios, Atari",Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Adventure, Point & Click, Cinematic, Cyberpunk, FMV, 1980s, Alternate History, Artificial Intelligence, Atmospheric, Dark",True,False,False,581,354,132,"200,000 .. 500,000",0,0,0,2,0,0,24,2022,6,350000.0,False,2.39698576841553,-0.13776664949092943,-0.39121651996645396,-0.14209042723478343,-0.15752627398678984,1.0400098198119392,Adventure,486,0.7283950617283951
353380,Steam Link,2015-11-10,False,0.0,False,0,Unknown,Unknown,Unknown,Full controller support,"Steam Machine, Software, Shooter, Local Multiplayer, VR, Survival Horror, PvP, Survival, Great Soundtrack, RPG",True,True,True,5047,5693,1722,"500,000 .. 1,000,000",0,0,0,1,0,0,0,2015,11,750000.0,True,0.0,-0.10638472895147061,-0.39121651996645396,-0.14209042723478343,-0.3453586044247277,-0.5615191989877737,Unknown,7415,0.7677680377612947
460950,Katana ZERO,2019-04-18,False,14.99,False,0,Askiisoft,Devolver Digital,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","Pixel Graphics, Action, Great Soundtrack, Story Rich, Platformer, Cyberpunk, 2D Platformer, Indie, 2D, Hack and Slash",True,True,False,65172,69672,1397,"2,000,000 .. 5,000,000",382,169,307,82,0,1,22,2019,4,3500000.0,False,2.771963526845863,0.31610474091753116,-0.27613203134131614,-0.09984655995698968,-0.17317896818995132,0.353640240326348,Action,71069,0.9803430468980849
1372810,Teamfight Manager,2021-03-01,False,9.99,False,0,Team Samoyed,Team Samoyed,"Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Simulation, Management, e-sports, Auto Battler, Pixel Graphics, Sports, Strategy, Choices Matter, 2D, Resource Management",True,True,False,5578,4843,728,"500,000 .. 1,000,000",807,0,581,123,0,3,30,2021,3,750000.0,False,2.39698576841553,-0.10265347059803294,-0.1480930060384796,-0.015358825401402173,-0.11056819137730538,0.8112199599834088,Indie,5571,0.869323281278047
424030,War of Rights,2018-12-03,False,29.99,False,0,Campfire Games,Campfire Games,"Action, Indie, Massively Multiplayer, Simulation, Strategy, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Family Sharing","Historical, War, Multiplayer, Realistic, Action, Simulation, Military, FPS, Strategy, First-Person",True,False,False,12953,11619,1526,"500,000 .. 1,000,000",4394,0,335,298,0,0,29,2018,12,750000.0,False,3.433664571799657,-0.05083043791139863,0.932556367517461,-0.14209042723478343,-0.11839453847888612,0.12485038049781758,Action,13145,0.8839102320273868
1238080,Burnout™ Paradise Remastered,2020-06-04,False,19.99,False,0,"Stellar Entertainment, Criterion Games",Electronic Arts,"Action, Adventure, Racing","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards","Racing, Action, Multiplayer, Arcade, Adventure, Driving, Automobile Sim, Destruction, Third Person, Co-op",True,False,False,6954,4592,2795,"500,000 .. 1,000,000",549,0,348,33,0,0,56,2020,6,750000.0,False,3.0440461338325417,-0.09298452239778768,-0.22582022610467214,-0.14209042723478343,0.092916833263794,0.5824301001548784,Action,7387,0.6216325978069581
1241510,The Test,2020-02-24,False,1.99,False,0,Randumb Studios,Randumb Studios,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Full controller support, Family Sharing","Choose Your Own Adventure, Simulation, Multiple Endings, Story Rich, Pixel Graphics, Psychological Horror, Psychological, Singleplayer, Choices Matter, Horror",True,False,False,19622,19334,620,"500,000 .. 1,000,000",33,0,28,3,0,0,0,2020,2,750000.0,False,1.095273387402595,-0.003968362658901785,-0.38127466623705725,-0.14209042723478343,-0.3453586044247277,0.5824301001548784,Adventure,19954,0.9689285356319535
1325860,VTube Studio,2021-03-12,False,0.0,True,0,DenchiSoft,DenchiSoft,"Indie, Animation & Modeling, Video Production","Single-player, Steam Workshop","Indie, Mature, Anime, Animation & Modeling, Free to Play, NSFW, Software, Cute, Video Production, Character Customization",True,True,False,103,5283,412,"1,000,000 .. 2,000,000",2096,1438,67,10139,0,3,0,2021,3,1500000.0,True,0.0,-0.1411254846942123,0.24024182599765292,-0.015358825401402173,-0.3453586044247277,0.8112199599834088,Indie,5695,0.9276558384547849
266130,Breach & Clear,2014-03-21,False,9.99,False,0,"Mighty Rabbit Studios, Gun Interactive",Gun Interactive,"Action, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Strategy, Tactical, Turn-Based Strategy, Simulation, Action, Turn-Based, Singleplayer, Military, RPG, Shooter",True,True,True,2013,1990,423,"200,000 .. 500,000",861,0,192,1,0,1,64,2014,3,350000.0,False,2.39698576841553,-0.12770419758486024,-0.13182451811764861,-0.09984655995698968,0.15552761007643995,-0.7903090588163041,Action,2413,0.8246995441359304
1449690,The Walking Dead: The Telltale Definitive Series,2020-10-29,False,49.99,False,0,Skybound Games,Skybound Games,Adventure,"Single-player, Steam Achievements, Full controller support, Family Sharing","Choices Matter, Story Rich, Interactive Fiction, Horror, Multiple Endings, Comic Book, Adventure, Choose Your Own Adventure, Post-apocalyptic, Visual Novel",True,False,False,33887,29969,1072,"500,000 .. 1,000,000",1469,151,479,677,18,0,23,2020,10,750000.0,False,3.9316295350670645,0.09626967954785597,0.05134660513911523,-0.14209042723478343,-0.1653526210883706,0.5824301001548784,Adventure,31041,0.9654650301214522
500,Left 4 Dead,2008-11-17,False,9.99,False,0,Valve,Valve,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Captions available, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Stereo Sound, Surround Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Includes Source SDK, Commentary available, Remote Play on TV, Family Sharing","Zombies, Co-op, Multiplayer, FPS, Action, Horror, Shooter, Online Co-Op, Survival, Team-Based",True,False,False,56531,59622,2272,"5,000,000 .. 10,000,000",1266,191,145,774,0,0,73,2008,11,7500000.0,False,2.39698576841553,0.25538571373852,-0.009810858711416114,-0.14209042723478343,0.22596473399066666,-2.1630482177874866,Action,61894,0.9632920800077552
679900,Swords & Souls: Neverseen,2019-07-22,False,14.99,False,0,SoulGame Studio,Armor Games Studios,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Steam Leaderboards, Family Sharing","Indie, RPG, Turn-Based Combat, Character Customization, Action RPG, Singleplayer, Turn-Based, Idler, Funny, 2D",True,True,False,5849,5047,363,"500,000 .. 1,000,000",1182,0,918,188,0,0,39,2019,7,750000.0,False,2.771963526845863,-0.10074919373592067,-0.03511739547715322,-0.14209042723478343,-0.040131067463078665,0.353640240326348,Action,5410,0.9329020332717191
515570,UBERMOSH Vol.3,2016-08-15,False,0.99,False,0,Walter Machado,Walter Machado,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, Indie, Arcade, Fast-Paced, Pixel Graphics, Cyberpunk, Retro, Bullet Hell, Twin Stick Shooter, Top-Down Shooter",True,False,True,1170,274,34,"200,000 .. 500,000",289,0,274,7,0,0,13,2016,8,350000.0,False,0.688134638736401,-0.1336278337278884,-0.30414998276052513,-0.14209042723478343,-0.24361609210417803,-0.33272933915924324,Action,308,0.8896103896103896
1119730,"Ranch Simulator: Build, Hunt, Farm",2023-11-03,False,24.99,False,0,Toxic Dog,Excalibur Games,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing","Simulation, Multiplayer, Online Co-Op, Open World, Farming Sim, Farming, Job Simulator, Co-op, Realistic, Hunting",True,False,False,37769,28977,7042,"1,000,000 .. 2,000,000",987,164,475,1488,0,2,39,2023,11,1500000.0,False,3.2577118486533987,0.12354791858372233,-0.09386471296904295,-0.05760269267919593,-0.040131067463078665,1.2687996796404697,Simulation,36019,0.8044920736278075
2653790,The Exit 8,2023-11-29,False,2.79,False,30,KOTAKE CREATE,PLAYISM,"Adventure, Indie, Simulation","Single-player, Full controller support, Family Sharing","Psychological Horror, Walking Simulator, Horror, First-Person, Puzzle, Exploration, Atmospheric, 3D, Surreal, Immersive Sim",True,False,False,9986,7846,548,"200,000 .. 500,000",88,0,79,46,0,0,2,2023,11,350000.0,False,1.332366019094335,-0.07167910746817747,-0.36470491002139604,-0.14209042723478343,-0.32970591022156626,1.2687996796404697,Adventure,8394,0.9347152728139148
615120,COMPOUND,2022-07-19,False,19.99,False,0,Bevan McKechnie,notdead,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing","Action, Rogue-lite, VR, Indie, Retro, Shooter, FPS, Pixel Graphics, 3D, First-Person",True,False,False,2035,2013,63,"200,000 .. 500,000",523,0,392,3,0,0,21,2022,7,350000.0,False,3.0440461338325417,-0.12754960684328653,-0.23365320177025745,-0.14209042723478343,-0.18100531529153208,1.0400098198119392,Action,2076,0.9696531791907514
57740,Jagged Alliance - Back in Action,2012-02-08,False,19.99,False,0,"Coreplay GmbH, Bigmoon Studios",THQ Nordic,"RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing","Strategy, RPG, Tactical, Simulation, Real-Time with Pause, Tactical RPG, Turn-Based, Military, Singleplayer, Action",True,True,True,1022,1241,470,"200,000 .. 500,000",3977,0,239,23,17,6,60,2012,2,350000.0,False,3.0440461338325417,-0.13466780780756593,0.806927488573266,0.1113727764319791,0.12422222167011698,-1.247888778473365,RPG,1711,0.7253068381063705
489830,The Elder Scrolls V: Skyrim Special Edition,2016-10-27,False,39.99,False,0,Bethesda Game Studios,Bethesda Softworks,RPG,"Single-player, Steam Achievements, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","Open World, RPG, Adventure, Singleplayer, Fantasy, Character Customization, Moddable, Dragons, Story Rich, Magic",True,False,False,209230,310162,26896,"5,000,000 .. 10,000,000",5182,512,1340,25085,17,2,75,2016,10,7500000.0,False,3.7133281345162463,1.3283789704458246,1.1699557838436614,-0.05760269267919593,0.24161742819382814,-0.33272933915924324,RPG,337058,0.9202036444766183
13530,Prince of Persia: The Two Thrones™,2008-11-21,False,9.99,False,0,Ubisoft Montreal,Ubisoft,"Action, Adventure","Single-player, Partial Controller Support, Family Sharing","Action, Adventure, Platformer, Parkour, Third Person, Singleplayer, Hack and Slash, Fantasy, Time Manipulation, Time Travel",True,False,False,2538,1856,462,"200,000 .. 500,000",263,0,26,24,17,0,0,2008,11,350000.0,False,2.39698576841553,-0.12401510034276084,-0.3119829584261104,-0.14209042723478343,-0.3453586044247277,-2.1630482177874866,Action,2318,0.8006902502157032
1227530,Partisans 1941,2020-10-14,False,29.99,False,0,Alter Games,Daedalic Entertainment,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Strategy, Real Time Tactics, World War II, Stealth, Tactical, Singleplayer, Isometric, Indie, War, Historical",True,False,False,7400,6728,1458,"500,000 .. 1,000,000",614,0,143,49,0,3,30,2020,10,750000.0,False,3.433664571799657,-0.08985054645497562,-0.2062377869407089,-0.015358825401402173,-0.11056819137730538,0.5824301001548784,Indie,8186,0.821891033471781
244710,Shelter,2013-08-28,False,14.99,False,0,Might and Delight,Might and Delight,"Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","Adventure, Survival, Nature, Exploration, Open World, Simulation, Singleplayer, Cute, Family Friendly, Atmospheric",True,True,False,2661,3123,544,"200,000 .. 500,000",147,459,89,0,0,1,0,2013,8,350000.0,False,2.771963526845863,-0.12315079756032613,-0.346930080626414,-0.09984655995698968,-0.3453586044247277,-1.0190989186448345,Adventure,3667,0.8516498500136351
48190,Assassin’s Creed® Brotherhood,2011-03-22,False,19.99,False,0,Ubisoft Montreal,Ubisoft,"Action, Adventure","Single-player, Multi-player, Partial Controller Support","Action, Open World, Adventure, Parkour, Stealth, Assassin, Third Person, Historical, Multiplayer, Singleplayer",True,False,False,24026,20484,2652,"1,000,000 .. 2,000,000",1140,0,980,169,17,0,0,2011,3,1500000.0,False,3.0440461338325417,0.026977893063394827,-0.047770663860021774,-0.14209042723478343,-0.3453586044247277,-1.4766786383018953,Action,23136,0.8853734439834025
338810,Demise of Nations,2017-08-08,False,0.0,True,0,Noble Master LLC,Noble Master LLC,"Indie, Strategy, Free To Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Save Anytime, Touch Only Option, Steam Cloud, Stats, Includes level editor, Remote Play Together","Free to Play, Strategy, Indie, 4X, Multiplayer, Turn-Based Strategy, Grand Strategy, Hex Grid, Historical, Singleplayer",True,True,True,0,423,100,"200,000 .. 500,000",402,0,121,5,0,1,21,2017,8,350000.0,True,0.0,-0.14184925043885277,-0.27010666544471207,-0.09984655995698968,-0.18100531529153208,-0.10393947933071283,Indie,523,0.8087954110898662
1134570,F1® 2021,2021-07-15,False,0.0,False,0,Codemasters,Electronic Arts,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Workshop, In-App Purchases, Steam Cloud, Family Sharing","Racing, Driving, Sports, Immersive Sim, Automobile Sim, PvP, Controller, Split Screen, e-sports, Simulation",True,False,False,25854,30062,5024,"1,000,000 .. 2,000,000",4361,0,2262,153,0,0,50,2021,7,1500000.0,True,0.0,0.03982297831779042,0.9226145137880641,-0.14209042723478343,0.04595875065430953,0.8112199599834088,Racing,35086,0.8568089836401984
1410090,Hellscreen,2026-02-13,False,8.99,False,50,"Jamie D, Mixtape Games UK",Mixtape Games UK,Action,"Single-player, Partial Controller Support, Family Sharing","Boomer Shooter, Fast-Paced, Retro, Metroidvania, Shooter, Horror, Old School, Atmospheric, First-Person, Combat",True,False,False,0,35,5,"200,000 .. 500,000",0,0,0,0,0,0,0,2026,2,350000.0,False,2.301584592660462,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,-0.3453586044247277,1.9551692591260608,Action,40,0.875
300,Day of Defeat: Source,2010-07-12,False,9.99,False,0,Valve,Valve,Action,"Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Stereo Sound, Surround Sound, Valve Anti-Cheat enabled, Stats, Includes Source SDK, Family Sharing","FPS, World War II, Multiplayer, Action, Shooter, Military, War, Team-Based, First-Person, Historical",True,False,True,15800,20798,1891,"2,000,000 .. 5,000,000",923,9,121,238,0,0,54,2010,7,3500000.0,False,2.39698576841553,-0.030824990581385357,-0.11314588383817598,-0.14209042723478343,0.07726413906063251,-1.7054684981304258,Action,22689,0.9166556481114196
2096600,Crysis 2 Remastered,2022-11-17,False,29.99,False,0,"Crytek, Saber Interactive",Crytek,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, FPS, Shooter, Sandbox, First-Person, Aliens, Hero Shooter, Shoot 'Em Up, Dark Humor, Dystopian ",True,False,False,8316,6022,731,"1,000,000 .. 2,000,000",403,0,410,79,0,0,35,2022,11,1500000.0,False,3.433664571799657,-0.0834139501239984,-0.2698053971498819,-0.14209042723478343,-0.07143645586940164,1.0400098198119392,Action,6753,0.8917518140085888
1522870,Supraland Six Inches Under,2022-01-14,False,6.99,False,65,Supra Games,Supra Games,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Puzzle-Platformer, Metroidvania, Exploration, First-Person, Adventure, Puzzle, FPS, Combat, Cartoon, Cute",True,False,False,3777,3366,124,"500,000 .. 1,000,000",599,0,599,38,0,0,53,2022,1,750000.0,False,2.0781907597781832,-0.11530883085140628,-0.21075681136316196,-0.14209042723478343,0.06943779195905177,1.0400098198119392,Adventure,3490,0.9644699140401146
378860,Project CARS 2,2017-09-21,False,0.0,False,0,Slightly Mad Studios,BANDAI NAMCO Entertainment,Racing,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, VR Supported, Steam Cloud, Steam Leaderboards, Family Sharing","Racing, Driving, Automobile Sim, Simulation, VR, Multiplayer, Realistic, Sports, Singleplayer, Open World",True,False,False,11627,14903,3471,"1,000,000 .. 2,000,000",2365,0,443,130,0,0,47,2017,9,1500000.0,True,0.0,-0.06014804351715823,0.32128299730697774,-0.14209042723478343,0.022479709349567292,-0.10393947933071283,Racing,18374,0.8110917600957875
508840,Broken Armor,2016-08-01,False,0.99,False,0,Jonathan Tindell,Wastebasket Games,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie, Pixel Graphics, 2D, Retro, Singleplayer, Arcade, Difficult, Top-Down, Score Attack",True,False,False,762,655,138,"200,000 .. 500,000",126,0,141,4,0,0,22,2016,8,350000.0,False,0.688134638736401,-0.13649478929889136,-0.3532567148178483,-0.14209042723478343,-0.17317896818995132,-0.33272933915924324,Action,793,0.8259773013871374
558990,Opus Magnum,2017-12-07,False,19.99,False,0,Zachtronics,Zachtronics,"Indie, Simulation","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing","Puzzle, Programming, Automation, Indie, Simulation, Logic, Singleplayer, Great Soundtrack, Steampunk, Building",True,True,True,5564,5848,153,"200,000 .. 500,000",780,250,324,139,0,1,5,2017,12,350000.0,False,3.0440461338325417,-0.10275184652448892,-0.1562272499988951,-0.09984655995698968,-0.306226868916824,-0.10393947933071283,Indie,6001,0.9745042492917847
476360,Strike Vector EX,2017-07-19,False,0.0,False,0,Ragequit Corporation,Ragequit Corporation,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","Action, Indie, Shooter, Sci-fi, Mechs, Multiplayer, Fast-Paced, Flight, 6DOF, Competitive",True,False,False,712,647,105,"200,000 .. 500,000",29,0,29,0,0,0,41,2017,7,350000.0,True,0.0,-0.13684613189337702,-0.3824797394163781,-0.14209042723478343,-0.024478373259917176,-0.10393947933071283,Action,752,0.8603723404255319
2162800,shapez 2 - Factory,2024-08-15,False,29.99,False,0,tobspr Games,"tobspr Games, Gamirror Games","Casual, Indie, Simulation, Strategy, Early Access","Single-player, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Subtitle Options, Steam Cloud, Family Sharing","Management, Strategy, Automation, Futuristic, Early Access, Building, Puzzle, Crafting, Simulation, Sandbox",True,True,True,12034,10856,205,"200,000 .. 500,000",1661,0,472,2399,0,1,83,2024,8,350000.0,False,3.433664571799657,-0.05728811479804499,0.10919011774651434,-0.09984655995698968,0.30422820500647413,1.497589539469,Casual,11061,0.9814664135249977
650700,Yume Nikki,2018-01-09,False,0.0,True,0,kikiyama,PLAYISM,"Adventure, Casual, Indie, Free To Play","Single-player, Partial Controller Support, Family Sharing","Indie, Free to Play, RPGMaker, Psychological Horror, Surreal, Exploration, Pixel Graphics, Horror, Walking Simulator, Atmospheric",True,False,False,0,8120,509,"500,000 .. 1,000,000",125,0,38,36,0,0,0,2018,1,750000.0,True,0.0,-0.14184925043885277,-0.3535579831126785,-0.14209042723478343,-0.3453586044247277,0.12485038049781758,Adventure,8629,0.9410128635994901
3217030,Moxter,2024-12-06,False,9.99,False,0,"Aisten Lab, Dalton Bastos",Aisten Lab,"Adventure, Indie, Racing, Sports","Single-player, Family Sharing","Bikes, Historical, Education, Sports, Exploration, Offroad, Action-Adventure, Racing, Sandbox, Choices Matter",True,False,False,0,7,3,"200,000 .. 500,000",0,0,0,0,0,0,0,2024,12,350000.0,False,2.39698576841553,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,-0.3453586044247277,1.497589539469,Adventure,10,0.7
895870,Project Wingman,2020-12-01,False,24.99,False,0,Sector D2,"Sector D2, Balor Games","Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, VR Supported, Family Sharing","Flight, Action, Jet, War, Military, Indie, Arcade, Singleplayer, Great Soundtrack, VR",True,False,False,17633,18028,1189,"500,000 .. 1,000,000",3015,284,600,96,0,2,40,2020,12,750000.0,False,3.2577118486533987,-0.017944771067541193,0.5171073889466101,-0.05760269267919593,-0.032304720361497924,0.5824301001548784,Action,19217,0.9381276994327938
297020,The Culling Of The Cows,2014-05-09,False,4.99,False,0,DL Softworks,DL Softworks,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Indie, Casual, Action, Tower Defense, Strategy, Gore, Zombies, Violent, Shooter, 2D",True,False,False,231,2557,879,"200,000 .. 500,000",202,0,243,1,0,1,5,2014,5,350000.0,False,1.7900914121273581,-0.14022604765232902,-0.3303603244107528,-0.09984655995698968,-0.306226868916824,-0.7903090588163041,Action,3436,0.7441792782305006
292910,Deponia: The Complete Journey,2014-07-08,False,2.99,False,90,Daedalic Entertainment,Daedalic Entertainment,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing","Adventure, Point & Click, Comedy, Puzzle, Singleplayer, Funny, 2D, Story Rich, Great Soundtrack, Classic",True,True,True,3332,5613,931,"1,000,000 .. 2,000,000",470,0,183,31,0,0,105,2014,7,1500000.0,False,1.3837912309017721,-0.11843577994232862,-0.24962042139625823,-0.14209042723478343,0.4764078412412505,-0.7903090588163041,Adventure,6544,0.8577322738386308
699130,World War Z,2021-09-21,False,29.99,False,0,Saber Interactive Inc,Saber Interactive Inc,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Zombies, Multiplayer, Online Co-Op, Action, Co-op, Singleplayer, Shooter, Third-Person Shooter, PvE, Survival Horror",True,False,False,23041,21657,4401,"1,000,000 .. 2,000,000",1210,489,596,1663,0,20,35,2021,9,1500000.0,False,3.433664571799657,0.020056443952027395,-0.02668188322190752,0.7027869183210917,-0.07143645586940164,0.8112199599834088,Action,26058,0.8311075293575869
454200,Neon Hardcorps,2016-05-30,False,1.99,False,0,Sergey Dovganovskiy,Back To Basics Gaming,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","Indie, Action, Top-Down, Pixel Graphics",True,False,False,101,145,159,"500,000 .. 1,000,000",202,0,219,3,0,0,0,2016,5,750000.0,False,1.095273387402595,-0.14113953839799173,-0.3303603244107528,-0.14209042723478343,-0.3453586044247277,-0.33272933915924324,Action,304,0.4769736842105263
561340,Merlin adventurer store,2016-12-02,False,2.99,False,0,DyingCat,DyingCat,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Casual, Indie, Simulation",True,False,False,0,109,22,"200,000 .. 500,000",197,0,284,0,0,0,23,2016,12,350000.0,False,1.3837912309017721,-0.14184925043885277,-0.3318666658849038,-0.14209042723478343,-0.1653526210883706,-0.33272933915924324,Casual,131,0.8320610687022901
